"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"121",2017-06-05,833798.333333333,-429078.418602941,-358496.10805093,355406.071128449,467491.492636716,0,26203.4936714622,72382.4285710002,2460.18615703442,9500.40203675608,18803.4508522427,69001.1939654796,863218.403377109,1096892.59574238,"1_167_10"
"122",2017-06-12,746271.666666667,-429259.839308692,-345652.323208393,0,445521.376396146,0,3730.14835473685,47872.5135821587,81.8347793706418,3423.87249330325,17589.6062012263,66495.4186377336,863218.403377109,673021.011304699,"1_167_10"
"123",2017-06-19,1036406.66666667,-429441.260014443,-305148.183855412,0,564134.137089493,0,162974.092950108,30205.8608359711,2.7041393578928,1191.63419672691,19955.8862581887,67856.3869975257,863218.403377109,974949.661974625,"1_167_10"
"124",2017-06-26,927931.666666667,-429622.680720194,-273745.919996189,0,530788.091492421,0,35020.0029795791,105384.193818734,32823.8117761941,343.746427002229,18782.3351759524,40754.8053057873,863218.403377109,923746.789636396,"1_167_10"
"125",2017-07-03,1126943.33333333,-429804.101425944,-260618.465699813,0,624307.527877635,0,20587.1203517098,74537.7514494342,97563.2990002615,13927.2532310715,21199.9231623348,91425.0848919143,863218.403377109,1116343.79621571,"1_167_10"
"126",2017-07-10,1184220,-429985.522131695,-239553.725526977,0,707682.225560111,0,2890.576275156,49507.8908547143,4421.0487813194,5788.21820912344,21084.1464985167,86588.8608836841,863218.403377109,1071642.12278106,"1_167_10"
"127",2017-07-17,1315508.33333333,-430166.942837446,-187806.106972594,0,680852.193353209,0,32392.575042947,94889.8676004078,223160.625743758,1876.93953128773,21333.6532928426,58911.0137700925,863218.403377109,1358662.22190161,"1_167_10"
"128",2017-07-24,1279360,-430288.480463449,-120972.107250276,0,763891.372325588,0,4682.70471498658,65665.6197867454,19389.3428975813,550.495730466183,21359.4434450183,114582.968013417,863218.403377109,1302079.76257719,"1_167_10"
"129",2017-07-31,1455811.66666667,-430410.018089452,-77902.7874022136,0,793466.10163666,0,40870.5477007548,115581.817773821,7750.6911047209,156.391073216891,22504.9592870405,110835.691293251,863218.403377109,1446071.79775491,"1_167_10"
"130",2017-08-07,1553355,-430531.555715455,-72774.6222459608,0,880800.92325086,0,6036.54558755383,109772.402871308,92040.9373159319,44.0189690548492,23740.1059553811,104494.776576273,863218.403377109,1576841.93594206,"1_167_10"
"131",2017-08-14,1374855,-430653.093341458,-74211.8670578494,0,752155.382847733,0,154808.835913985,78364.8593566431,4084.8713250393,12.3573537779689,2295.70707719538,142335.834524241,863218.403377109,1492411.29137642,"1_167_10"
"132",2017-08-21,1970110,-430774.630967461,-39493.7126203271,0,1124251.18551164,0,32283.4843609435,52446.3320769152,112709.608581037,5158.59552717019,142.091773944508,154167.498711626,863218.403377109,1874108.8563326,"1_167_10"
"133",2017-08-28,2336431.66666667,-430896.168593464,35882.8728826249,0,1255739.0512608,0,317000.398151548,33378.2524081165,5420.13334929002,4794.32115183015,25717.7677386245,193280.982165128,863218.403377109,2303536.01389161,"1_167_10"
"134",2017-09-04,2002065,-430878.458208124,112614.543979401,0,1196481.75373664,0,159814.139477622,20502.8561673775,181.798184154108,1514.01866965217,25187.8337338089,175932.85693154,863218.403377109,2124569.74604918,"1_167_10"
"135",2017-09-11,2027418.33333333,-430860.747822784,152201.546598884,0,1055138.09305377,0,236193.054713165,103353.411340705,32560.2315203763,3097.67599073482,24060.4137961884,109363.133679506,863218.403377109,2148325.21624766,"1_167_10"
"136",2017-09-18,1886570,-430843.037437444,157847.716519024,0,1126721.98613544,0,69788.2255384379,72790.4485472095,1182.61276433326,936.449060044685,25117.9670530078,131880.095041323,863218.403377109,2018640.86659849,"1_167_10"
"137",2017-09-25,2529721.66666667,-430825.327052104,164433.48219208,0,1327505.3031502,0,287697.874281494,106008.756870238,39.1979849564499,8088.90769230702,26415.4578128372,164836.70250373,863218.403377109,2517418.75881285,"1_167_10"
"138",2017-10-02,2357930,-430807.616666764,194011.527874491,39961.6731730083,1397082.1745405,0,326772.118476119,95415.720887735,1.2951004692862,2796.71795835594,26124.0907730379,187364.50722818,863218.403377109,2701940.61272224,"1_167_10"
"139",2017-10-09,3003391.66666667,-430789.906281424,233743.259777344,0,1459545.08195104,0,283867.702758946,132517.217261227,179569.863209704,12641.5686980123,26782.9372027553,161304.233051667,863218.403377109,2922400.36100638,"1_167_10"
"140",2017-10-16,2283685,-430772.195896084,261094.787711901,0,1364478.46185034,0,110975.030327908,99402.0670005467,11834.0904389266,12636.93235905,26369.8939798832,214303.22146628,863218.403377109,2533540.69261586,"1_167_10"
"141",2017-10-23,2584721.66666667,-430676.457060454,279159.108120397,0,1389374.73833087,0,215732.157794263,88604.1611705362,404.241311166392,13258.3837443939,26694.8371263713,215005.032181582,863218.403377109,2660774.60609623,"1_167_10"
"142",2017-10-30,2565400,-430580.718224823,312758.938298729,-182249.684293468,1488231.12555961,0,82205.0489904876,60532.7201400476,13.3696788911,13963.1943805702,27205.1939214625,145781.680617722,863218.403377109,2381079.27244634,"1_167_10"
"143",2017-11-06,3407085,-430484.979389192,368797.716580628,0,1662994.81434209,0,118012.065570416,128881.513892683,211199.425304554,12203.0885635097,28347.1060823674,173130.544543316,863218.403377109,3136299.69886749,"1_167_10"
"144",2017-11-13,2803291.66666667,-430389.240553561,413983.716813258,0,1675878.87611734,0,21720.5423398835,95897.1244232535,16875.7335726085,15822.3651902856,3117.89931026663,165759.641724816,863218.403377109,2841885.06231526,"1_167_10"
"145",2017-11-20,3303155,-430293.501717931,404626.952509872,0,1730797.18047761,0,230973.29397787,102760.616368839,6807.76693295208,12485.1804970657,195.681491066847,162807.36373801,863218.403377109,3084378.93765246,"1_167_10"
"146",2017-11-27,3103743.33333333,-430197.7628823,337826.939466275,0,1788610.65482858,0,66468.7632224558,72283.2019133391,93397.7415255545,10199.6095895811,31572.5957193294,210351.166393095,863218.403377109,3043731.31315302,"1_167_10"
"147",2017-12-04,2793875,-430102.024046669,262599.078383026,0,1510105.22576782,0,150281.652351074,92510.1548165267,4166.17749169536,8028.34874565265,30353.3505896269,174815.074500296,863218.403377109,2665975.44197616,"1_167_10"
"148",2017-12-11,2260396.66666667,-429926.207448741,233492.922155273,0,1351420.81885241,0,30834.7348525962,63706.8041456945,139.246564094167,10035.557218484,29309.7936025338,206901.860839965,863218.403377109,2359133.93415942,"1_167_10"
"149",2017-12-18,2399176.66666667,-429750.390850814,256287.064330491,0,1301814.20738686,0,251958.624345522,92106.492368043,4.60198192852891,6534.62037624432,29672.1066716357,225527.366375182,863218.403377109,2597373.0963622,"1_167_10"
"150",2017-12-25,3827520,-429574.574252886,285138.966572604,567993.935849062,1224206.92048404,0,309240.94665059,63376.4295175106,149267.26783728,14877.722497524,28554.092193543,249845.317927482,863218.403377109,3326145.42865386,"1_167_10"
"151",2018-01-01,3109461.66666667,-429398.757654959,272111.592855137,253285.004953588,1234492.27968193,0,146001.025023469,41186.5100240956,62999.4327555637,13329.2733754032,28972.1848435595,276080.01645699,863218.403377109,2762276.96569189,"1_167_10"
"152",2018-01-08,2228128.33333333,-429222.941057031,213151.819966352,0,1317595.05136231,0,29507.1586847,33782.3931663556,2522.64595589827,14175.9056343825,29107.2859047149,281818.618209996,863218.403377109,2355656.34120479,"1_167_10"
"153",2018-01-15,2202593.33333333,-429047.124459103,143941.578543407,0,1139364.75388906,0,182546.200376995,20766.4342797484,154649.152724931,5942.69591560974,28551.0323813364,212249.157608502,863218.403377109,2322182.2846376,"1_167_10"
"154",2018-01-22,1918293.33333333,-428855.387050644,98208.7960488034,0,1063530.18089714,0,42310.4939887198,74405.6966835641,200786.204360096,1935.10334690016,27871.146089902,158949.106188754,863218.403377109,2102359.74393035,"1_167_10"
"155",2018-01-29,1862458.33333333,-428663.649642185,78155.0661335467,0,1024869.93452391,0,126438.783293618,49407.2923594602,14994.8156905735,568.362194741053,27643.430517863,142350.140238999,863218.403377109,1898982.57868764,"1_167_10"
"156",2018-02-05,1975951.66666667,-428471.912233726,63457.9137959673,0,1158563.30286715,0,23914.5096662842,31264.2922469618,37863.7349923561,2371.22711860015,28939.3762345109,229497.798245447,863218.403377109,2010618.64631066,"1_167_10"
"157",2018-02-12,1827318.33333333,-428280.174825267,38162.5260711945,0,1029865.09695374,0,38110.331545607,73895.4348193338,1397.87648632223,703.965406852032,3240.28634036772,192717.319016003,863218.403377109,1813031.06519126,"1_167_10"
"158",2018-02-19,1656268.33333333,-428088.437416808,1886.78055539804,0,965487.601196418,0,5589.36099004194,49019.0706271876,52536.2697842621,200.719178537512,203.787074344284,174201.18027673,863218.403377109,1684254.73564322,"1_167_10"
"159",2018-02-26,1703790,-427896.700008349,-39488.8208197733,0,916096.309266126,0,46259.7786919342,77005.918889999,105167.465717744,56.5546362088356,26154.3679571378,165993.292927087,863218.403377109,1732566.57063522,"1_167_10"
"160",2018-03-05,1488115,-427704.96259989,-82604.3109036139,0,888731.740043244,0,6928.13263794481,51397.8300585202,4907.7955481099,15.8811192248789,26136.5479407778,159198.586191346,863218.403377109,1490225.64341277,"1_167_10"
"161",2018-03-12,1727330,-427513.22510406,-123153.419819974,0,864123.5116598,0,222043.954829418,90025.7290208782,195742.446283638,4.45534316166976,25842.6319302856,125520.544241575,863218.403377109,1835855.03176183,"1_167_10"
"162",2018-03-19,1208246.66666667,-427321.487608231,-152608.625572029,0,723030.101717993,0,61173.9684346244,61682.0649071007,14169.4668072789,1.24958358694245,24545.9881707526,126735.829268799,863218.403377109,1294626.95908698,"1_167_10"
"163",2018-03-26,1388960,-427129.750112402,-167717.578500278,21207.0585135659,750824.414339445,0,104905.21568902,88743.881227128,19605.1194593059,0.350442646118209,24994.5286567196,162197.634306655,863218.403377109,1440849.27739891,"1_167_10"
"164",2018-04-02,2408331.66666667,-426938.012616573,-181295.632770866,1103105.36774891,642016.753547798,0,18533.1155757513,60645.3902197906,684.977846174143,0.0982787153338728,23970.2105201484,133773.436064719,863218.403377109,2237714.10779167,"1_167_10"
"165",2018-04-09,1131721.66666667,-426746.275120744,-213078.790993687,0,675573.282051631,0,2589.23439320584,52014.5219102259,22.6723182056589,0.0275612831937628,24553.1646589807,203589.712868752,863218.403377109,1181735.95302496,"1_167_10"
"166",2018-04-16,950015,-426554.537624915,-264232.777918018,0,567410.325925034,0,348.288733988664,33076.4036382087,0.749058459627483,7107.71120476559,23197.8676195581,184425.984129128,863218.403377109,987998.418143318,"1_167_10"
"167",2018-04-23,801298.333333333,-426362.792641419,-307245.212828752,0,466538.855957433,0,46.6062214628632,105437.45422039,0.0247462305492402,2389.95951127991,21044.4096634114,116228.219549755,863218.403377109,841295.927776901,"1_167_10"
"168",2018-04-30,779838.333333334,-426171.047657923,-311348.579153109,380480.377397268,456638.09829215,0,6.23224517814437,74583.7780728712,0.000817525904258734,18380.5880632143,19971.5266977868,97153.658579019,863218.403377109,1172913.03673109,"1_167_10"
"169",2018-05-07,889546.666666667,-425979.302674428,-279566.569658716,-77701.7233835321,526193.294421415,0,0.833306022275567,83926.8520973601,2.70080955719152e-05,9030.81968023582,22794.0465531879,50823.1020902882,863218.403377109,772739.755835951,"1_167_10"
"170",2018-05-14,862850,-425787.557690932,-252251.396380102,0,492985.898841223,0,0.11141895367297,56797.5110962141,57290.0253130116,18791.4980942514,2150.85963417238,129405.235802232,863218.403377109,942600.589506133,"1_167_10"
"171",2018-05-21,2601601.66666667,-425595.812707436,-266750.006540157,355406.071128449,551889.226813247,1246935.42182941,628.626530191498,62427.6353201614,2250.77024279739,9390.5742272216,132.803625915622,149846.20282083,863218.403377109,2549779.91666774,"1_167_10"
"172",2018-05-28,905008.333333334,-425404.06772394,-316187.218064198,0,529727.79504551,0,84.174336077837,40495.657707911,29250.3437240308,6308.01151336223,22644.6725186618,180704.93141142,863218.403377109,930842.703845944,"1_167_10"
"173",2018-06-04,910551.666666667,-425212.322740445,-355759.189091025,0,543765.840552974,0,11.2568831902098,25202.4612875611,1051.7657113083,2074.60964713493,22804.9499087976,186500.450981702,863218.403377109,863658.226518308,"1_167_10"
"174",2018-06-11,923853.333333333,-425020.577738205,-351027.033269124,0,516920.761057419,0,22415.7379048852,15253.0011887898,42113.1425629236,611.422904565373,22511.640735204,136765.592664668,863218.403377109,843762.091388234,"1_167_10"
"175",2018-06-18,982420,-424828.832735966,-312628.277064842,0,584575.699591003,0,3161.39843157692,46368.1610033714,1575.53761767647,173.950667177595,23813.5351301577,163618.571462365,863218.403377109,949048.147479628,"1_167_10"
"176",2018-06-25,1056811.66666667,-424637.087733726,-277698.635386599,0,603528.834456529,0,425.82105806688,29174.3120458482,100924.00349652,10250.3889861129,23465.0179011149,155077.553964588,863218.403377109,1083728.61216556,"1_167_10"
"177",2018-07-02,932326.666666667,-424445.342731487,-262541.360785992,0,508722.317488267,0,53575.0432427127,107192.351919845,4632.64671939466,3779.21900148476,21492.9346080783,144329.627847239,863218.403377109,1019955.84068665,"1_167_10"
"178",2018-07-09,1126221.66666667,-424253.597729247,-245321.101683428,0,636995.437497218,0,8179.05229742657,76106.1173041322,114413.892442351,15406.6147546768,23492.8278401794,141574.127238712,863218.403377109,1209811.77333913,"1_167_10"
"179",2018-07-16,1140006.66666667,-424061.852727008,-199145.649812988,0,643093.88862725,0,30616.9659080374,84299.6277483133,5540.26298007711,6748.54153582962,23444.3404205895,118140.963953224,863218.403377109,1151895.49201043,"1_167_10"
"180",2018-07-23,1479303.33333333,-423870.107724768,-132236.485033678,0,825115.028034873,0,43105.5804340587,57092.6215798389,40719.3662397375,2246.59665621655,25657.9956790107,155695.136944576,863218.403377109,1456744.13618697,"1_167_10"
"181",2018-07-30,1647193.33333333,-423678.360518585,-82586.128494983,0,984265.90089854,0,6403.30286927691,36657.6475373688,1516.74493017184,664.916794958286,26523.2138634444,124500.053771657,863218.403377109,1537485.69502896,"1_167_10"
"182",2018-08-06,2009478.33333333,-423486.613312401,-71836.5408733328,0,1082924.16549334,0,50210.6876069977,89252.1725475757,63136.7502336056,189.409785528732,27476.2343990704,231324.134622678,863218.403377109,1912408.80388017,"1_167_10"
"183",2018-08-13,1523443.33333333,-423294.866106218,-75655.392067683,0,901996.283260159,0,7597.78055258477,61055.8160779847,2529.31361676542,11295.537986953,2945.59680861468,193738.96626706,863218.403377109,1545427.43977333,"1_167_10"
"184",2018-08-20,1420118.33333333,-423103.118900034,-49261.7116425865,0,753907.675438321,0,243382.293758822,95751.5372215663,84.1504778451048,4302.60968363411,184.327118315725,174666.595670352,863218.403377109,1663132.76220334,"1_167_10"
"185",2016-11-21,2964696.66666667,-487934.948094268,400313.570663497,0,1571339.29005369,0,133813.709991508,121405.589284459,80937.8363308383,23655.3247286596,29.8245976162913,224704.18686737,860802.216929097,2929066.60135247,"1_176_5"
"186",2016-11-28,2848525,-488263.53977794,326618.724027031,0,1624367.26221717,0,34118.8206705233,90525.3818710986,50171.3970471772,21387.8738678635,33331.7514706542,243022.463189306,860802.216929097,2796082.35151198,"1_176_5"
"187",2016-12-05,2740160,-488586.497867842,255740.266235919,0,1432997.60342937,0,85347.9864542413,136170.956129684,2165.54019614095,14559.1414025867,32117.2298966678,285939.59536586,860802.216929097,2617254.03817173,"1_176_5"
"188",2016-12-12,2380508.33333333,-488909.455957743,237121.856157998,0,1375576.9256625,0,19250.1253993113,104287.293633025,76.787858285974,15857.1644370913,30804.4090140537,251190.866133853,860802.216929097,2406058.18926747,"1_176_5"
"189",2016-12-19,2230915,-489232.414047644,265538.634674157,-370290.968181428,1240343.47589668,0,3751.42786027722,147726.28707419,2.70183738919945,10386.0146521177,30180.1158733082,189650.88738158,860802.216929097,1888858.37994972,"1_176_5"
"190",2016-12-26,3659425,-489555.372137546,289803.806736355,1158292.59476336,1345264.08976817,0,322011.64693353,115588.998150565,0.0950401629601787,22635.3926782606,31300.5740011091,125726.335456974,860802.216929097,3781870.37832004,"1_176_5"
"191",2017-01-02,2827008.33333333,-489878.330227447,267103.088332631,0,1304886.94267976,0,279322.238711863,157779.642622244,215430.571197021,20383.3607653563,30837.571267531,261927.354648263,860802.216929097,2908594.65692631,"1_176_5"
